"id";"ilan_no";"brand";"model";"year";"loc1";"loc2";"loc3";"loc4";"loc5";"km";"date";"listing_price";"otoendeks_price";"arabam_price";"fuel_Type";"transmission";"body_type";"power";"displacement";"drivewheel";"hard_hit";"owner";"painted_parts";"changed_parts"
"2333";"1085869988";"Volkswagen";"Passat 1.4 TSI BlueMotion Comfortline";"2014";"Türkiye";"İzmir";"Konak";"Alsancak";"0";"178800";"1679356800";"705000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"122 hp";"1390 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"0107"
"2334";"1086893973";"Volkswagen";"Passat 1.4 TSI Comfortline";"2008";"Türkiye";"Mersin";"Toroslar";"Alsancak";"0";"233000";"1679356800";"470000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"122 hp";"1390 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2335";"1080404013";"Hyundai";"Accent Blue 1.6 CRDI Mode Plus";"2012";"Türkiye";"İstanbul";"Pendik";"Yenişehir";"0";"147000";"1679356800";"415000";"316022";NULL;"Dizel";"Otomatik";"Sedan";"128 hp";"1582 cc";"Önden Çekiş";"Hayır";"Sahibinden";"04";"0608"
"2336";"1086902610";"Citroën";"C-Elysée 1.6 HDi  Shine";"2017";"Türkiye";"İstanbul";"Eyüpsultan";"Rami";"0";"105000";"1679356800";"409500";"414097";NULL;"Dizel";"Manuel";"Sedan";"92 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2337";"1086841515";"Cadillac";"Brougham 5.0 STD";"1984";"Türkiye";"İstanbul";"Üsküdar";"Selimiye";"0";"70000";"1679356800";"2150000";"0";NULL;"Benzin";"Otomatik";"Sedan";"126 - 150 HP";"4001 - 4500 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"2338";"1086834227";"Toyota";"Avensis 1.6 Comfort";"2006";"Türkiye";"Düzce";"Merkez";"Köyler";"0";"159000";"1679356800";"357000";"327875";NULL;"Benzin & LPG";"Manuel";"Sedan";"110 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"07061112";"08"
"2339";"1079731572";"Renault";"Symbol 1.5 DCI Authentique";"2012";"Türkiye";"İstanbul";"Beykoz";"Anadoluhisarı";"0";"215000";"1679356800";"225000";"275950";NULL;"Dizel";"Manuel";"Sedan";"65 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2340";"1086923694";"Renault";"Clio 1.5 dCi Joy";"2017";"Türkiye";"İstanbul";"Esenyurt";"Esenyurt";"0";"136000";"1679356800";"438000";"397432";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"75 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2341";"1044376984";"Seat";"Leon 1.4 EcoTSI FR";"2016";"Türkiye";"İstanbul";"Küçükçekmece";"Halkalı";"0";"114000";"1679356800";"770000";"0";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"150 hp";"1395 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2342";"1086907871";"Opel";"Astra 1.3 CDTI Essentia Konfor";"2010";"Türkiye";"Çanakkale";"Gelibolu";"Gelibolu";"0";"250000";"1679356800";"355000";"0";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"90 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";"1112";
"2343";"1086436364";"Renault";"Symbol 1.2 Expression Plus";"2011";"Türkiye";"Ağrı";"Doğubayazıt";"Doğubeyazıt";"0";"107000";"1679356800";"305000";"294293";NULL;"Benzin";"Manuel";"Sedan";"75 hp";"1149 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"12"
"2344";"1086848296";"Renault";"Clio 1.0 TCe Joy";"2023";"Türkiye";"Bolu";"Gerede";"Köyler";"0";"5000";"1679356800";"680000";"0";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"90 hp";"999 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2345";"1018838040";"Honda";"Civic 1.6i VTEC Eco Elegance";"2016";"Türkiye";"Bursa";"Osmangazi";"Osmangazi";"0";"93100";"1679356800";"765000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"101 - 125 HP";"1301 - 1600 cm3";"Önden Çekiş";"Hayır";"Sahibinden";"01";"05"
"2346";"1086848805";"Audi";"A4 A4 Sedan 2.0 TDI Dynamic";"2016";"Türkiye";"İstanbul";"Esenyurt";"Esenyurt";"0";"80000";"1679356800";"1350000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"190 hp";"1968 cc";"Önden Çekiş";"Hayır";"Sahibinden";"071304";
"2347";"1086904871";"Renault";"Fluence 1.5 dCi Touch";"2016";"Türkiye";"Rize";"Merkez";"Merkez";"0";"201000";"1679356800";"455000";"363960";NULL;"Dizel";"Manuel";"Sedan";"90 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2348";"1086578036";"Fiat";"Egea 1.4 Fire Urban";"2022";"Türkiye";"İstanbul";"Pendik";"Dolayoba";"0";"15000";"1679356800";"579500";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"95 hp";"1368 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2349";"1086907235";"Chevrolet";"Cruze 1.6 Design Edition";"2012";"Türkiye";"Ankara";"Keçiören";"Etlik / İncirli";"0";"172000";"1679356800";"395000";"322079";NULL;"Benzin & LPG";"Manuel";"Sedan";"124 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0706";
"2350";"1086923921";"Skoda";"Superb 1.5 TSI Elite";"2023";"Türkiye";"Antalya";"Muratpaşa";"Lara";"0";"1001";"1679356800";"1349000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"126 - 150 HP";"1301 - 1600 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;
"2351";"1086797029";"Hyundai";"Accent Blue 1.6 CRDI Mode Plus";"2017";"Türkiye";"İstanbul";"Esenyurt";"Esenyurt";"0";"123550";"1679356800";"485000";"424435";NULL;"Dizel";"Yarı Otomatik";"Sedan";"136 hp";"1582 cc";"Önden Çekiş";"Hayır";"Sahibinden";"070906";
"2352";"1086915117";"Opel";"Astra 1.6 Enjoy";"2005";"Türkiye";"Afyonkarahisar";"Sultandağı";"Sultandağı";"0";"241000";"1679356800";"324000";"242030";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2353";"1079860069";"BMW";"5 Serisi 520i Standart";"2004";"Türkiye";"İstanbul";"Bağcılar";"Güneşli";"0";"356000";"1679356800";"469000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"170 hp";"2171 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2354";"1086919917";"Ford";"Mustang 2.3 Fastback";"2015";"Türkiye";"Antalya";"Konyaaltı";"Arapsuyu";"0";"81000";"1679356800";"470000";"0";NULL;"Benzin";"Otomatik";"Coupe";"317 hp";"2300 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2355";"1086917389";"Audi";"A3 A3 Hatchback 1.6 Attraction";"2000";"Türkiye";"Konya";"Karatay";"Selimiye";"0";"284000";"1679356800";"206000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"76 - 100 HP";"1601 - 1800 cm3";"Arkadan İtiş";"Evet";"Sahibinden";;
"2356";"1079736811";"Toyota";"Yaris 1.0 Life";"2015";"Türkiye";"İstanbul";"Sultanbeyli";"Turgutreis";"0";"39870";"1679356800";"329000";"394360";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"69 hp";"998 cc";"Önden Çekiş";"Evet";"Sahibinden";"091012";
"2357";"1086919254";"Renault";"Symbol 1.4 Authentique";"2011";"Türkiye";"Aydın";"Germencik";"Germencik";"0";"73000";"1679356800";"340000";"0";NULL;"Benzin";"Manuel";"Sedan";"51 - 75 HP";"1301 - 1600 cm3";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2358";"1079352236";"Volkswagen";"Polo 1.6 TDI Comfortline";"2018";"Türkiye";"İstanbul";"Büyükçekmece";"Kumburgaz";"0";"92000";"1679356800";"690000";"542050";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"95 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2359";"1086856204";"Volkswagen";"Passat 1.8 T Comfortline";"1998";"Türkiye";"Denizli";"Merkezefendi";"Kiremitçi";"0";"335000";"1679356800";"210000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"150 hp";"1781 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2360";"1086908818";"Hyundai";"Accent Blue 1.6 CRDI Mode Plus";"2017";"Türkiye";"İstanbul";"Beylikdüzü";"Gürpınar";"0";"104000";"1679356800";"529000";"444060";NULL;"Dizel";"Yarı Otomatik";"Sedan";"136 hp";"1582 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2361";"1086859237";"Peugeot";"301 1.6 HDi Active";"2016";"Türkiye";"Ankara";"Etimesgut";"Şaşmaz";"0";"290000";"1679356800";"332000";"327750";NULL;"Dizel";"Manuel";"Sedan";"92 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2362";"1079792642";"Toyota";"Yaris 1.3 Sol";"2007";"Türkiye";"Ankara";"Keçiören";"Esertepe / Yayla";"0";"194500";"1679356800";"319000";"264350";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"87 hp";"1296 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2363";"1075748136";"BMW";"3 Serisi 318i Edition Sport Line";"2017";"Türkiye";"Mersin";"Mezitli";"Mezitli";"0";"80000";"1679356800";"1250000";"1085800";NULL;"Benzin";"Otomatik";"Sedan";"126 - 150 HP";"1301 - 1600 cm3";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2364";"1086929314";"Fiat";"Egea 1.4 Fire Urban";"2015";"Türkiye";"İzmir";"Çiğli";"Ataşehir";"0";"44631";"1679356800";"462000";"438650";NULL;"Benzin";"Manuel";"Sedan";"95 hp";"1368 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2365";"1085968958";"Opel";"Astra 1.6 CDTI Cosmo";"2014";"Türkiye";"İzmir";"Torbalı";"Ayrancılar";"0";"171000";"1679356800";"435000";"464035";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"136 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2366";"1086930057";"Ford";"Fiesta 1.4 Trend";"2011";"Türkiye";"Karaman";"Merkez";"Merkez";"0";"115000";"1679356800";"350000";"361438";NULL;"Benzin & LPG";"Otomatik";"Hatchback 5 kapı";"96 hp";"1388 cc";"Önden Çekiş";"Evet";"Sahibinden";;
"2367";"1086855771";"Ford";"Focus 1.6 TDCi Titanium";"2016";"Türkiye";"Ankara";"Çankaya";"Öveçler";"0";"125000";"1679356800";"730000";"727517";NULL;"Dizel";"Manuel";"Sedan";"115 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2368";"1086849474";"Volkswagen";"Bora 1.6 Comfortline";"2003";"Türkiye";"Kırıkkale";"Merkez";"Tepebaşı";"0";"242000";"1679356800";"323500";"211450";NULL;"Benzin & LPG";"Manuel";"Sedan";"105 hp";"1595 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2369";"1056796433";"Honda";"Civic 1.6i VTEC Eco Elegance";"2016";"Türkiye";"İzmir";"Konak";"Güzelyalı";"0";"107000";"1679356800";"805000";"0";NULL;"Benzin & LPG";"Yarı Otomatik";"Sedan";"125 hp";"1597 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2370";"1086627251";"Mercedes - Benz";"E Serisi E 180 Exclusive";"2017";"Türkiye";"Mersin";"Mezitli";"Mezitli";"0";"47000";"1679356800";"1985000";"0";NULL;"Benzin";"Otomatik";"Sedan";"156 hp";"1595 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2371";"1086937319";"Volkswagen";"Golf 1.2 TSI Comfortline";"2014";"Türkiye";"Diyarbakır";"Kayapınar";"Kayapınar";"0";"125000";"1679356800";"527000";"509977";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"105 hp";"1197 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2372";"1086865984";"Citroën";"C4 1.6 HDi SX";"2009";"Türkiye";"İstanbul";"Ümraniye";"Aşağıdudullu";"0";"223000";"1679356800";"270000";"244250";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"110 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2373";"1086869660";"Fiat";"Egea 1.3 Multijet Easy";"2016";"Türkiye";"İstanbul";"Esenyurt";"Esenyurt";"0";"159000";"1679356800";"405000";"372750";NULL;"Dizel";"Manuel";"Sedan";"95 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2374";"1085792221";"Volkswagen";"Golf 1.4 TSI Comfortline";"2011";"Türkiye";"İstanbul";"Ümraniye";"Çakmak";"0";"120000";"1679356800";"535000";"0";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"122 hp";"1390 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2375";"1086927833";"Seat";"Leon 1.4 TSI FR";"2016";"Türkiye";"İstanbul";"Büyükçekmece";"Büyükçekmece";"0";"90000";"1679356800";"830000";"678700";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"150 hp";"1395 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2376";"1086865230";"Volkswagen";"Passat 1.6 TDI BlueMotion Comfortline";"2016";"Türkiye";"Van";"Tuşba";"Merkez";"0";"172000";"1679356800";"810000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"07";"0910"
"2377";"1086854756";"Peugeot";"301 1.6 HDi Active";"2016";"Türkiye";"Kocaeli";"Gölcük";"Akçat";"0";"322000";"1679356800";"276500";"0";NULL;"Dizel";"Manuel";"Sedan";"92 hp";"1560 cc";"Önden Çekiş";"Hayır";"Sahibinden";;"0102070906"
"2378";"1086930559";"Renault";"Symbol 1.2 Joy";"2013";"Türkiye";"Antalya";"Kepez";"Duraliler";"0";"282000";"1679356800";"274000";"0";NULL;"Benzin";"Manuel";"Sedan";"75 hp";"1149 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2379";"1086867557";"Toyota";"Avensis 1.6 Linea";"2006";"Türkiye";"İstanbul";"Sancaktepe";"Samandıra";"0";"270000";"1679356800";"320000";"298650";NULL;"Benzin & LPG";"Manuel";"Sedan";"110 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0102031013060811120405";"0709"
"2380";"1086920183";"Volkswagen";"Passat 1.4 TSI BlueMotion Comfortline";"2014";"Türkiye";"Diyarbakır";"Kayapınar";"Kayapınar";"0";"149000";"1679356800";"762000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"122 hp";"1390 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2381";"1074859797";"Renault";"Scenic 1.5 dCi Expression";"2008";"Türkiye";"Sivas";"Merkez";"Toptancılar Sitesi";"0";"190000";"1679356800";"305000";"191550";NULL;"Dizel";"Manuel";"MPV";"86 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2382";"1086933537";"Ford";"Focus 1.6 Comfort";"2011";"Türkiye";"İstanbul";"Beykoz";"Çubuklu";"0";"152500";"1679356800";"425000";"371750";NULL;"Benzin & LPG";"Otomatik";"Sedan";"100 hp";"1596 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2383";"1086928657";"Seat";"Leon 1.6 TDI CR Style";"2013";"Türkiye";"İstanbul";"Gaziosmanpaşa";"Küçükköy";"0";"178000";"1679356800";"557000";"486690";NULL;"Dizel";"Yarı Otomatik";"Hatchback 5 kapı";"105 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"010805";
"2384";"1086926852";"Fiat";"Linea 1.3 Multijet Urban";"2015";"Türkiye";"Sinop";"Merkez";"Sinop";"0";"110500";"1679356800";"390000";"444908";NULL;"Dizel";"Manuel";"Sedan";"95 hp";"1248 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2385";"1086922063";"Ford";"Focus 1.6 Titanium";"2009";"Türkiye";"Kocaeli";"İzmit";"Merkez";"0";"212000";"1679356800";"398000";"362277";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"100 hp";"1596 cc";"Önden Çekiş";"Hayır";"Sahibinden";"1013";"0709"
"2386";"1086714390";"Hyundai";"Getz 1.5 CRDi VGT Start";"2010";"Türkiye";"İzmir";"Bornova";"Çamdibi";"0";"158800";"1679356800";"215000";"259350";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"88 hp";"1493 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2387";"1086833297";"Renault";"Megane 1.6 RXT";"2001";"Türkiye";"Burdur";"Karamanlı";"Karamanlı";"0";"240000";"1679356800";"260000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"101 - 125 HP";"1301 - 1600 cm3";"Önden Çekiş";"Hayır";"Sahibinden";;"02"
"2388";"1086924939";"Renault";"Symbol 1.5 DCI Authentique";"2009";"Türkiye";"Çankırı";"Çerkeş";"Çerkeş";"0";"188954";"1679356800";"290000";"247974";NULL;"Dizel";"Manuel";"Sedan";"85 hp";"1461 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0107091013060812";"11"
"2389";"1086847708";"Ford";"Fiesta 1.4 Comfort";"2004";"Türkiye";"Karabük";"Merkez";"Köyler";"0";"109400";"1679356800";"255900";"0";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"80 hp";"1388 cc";"Önden Çekiş";"Hayır";"Sahibinden";"02091005";
"2390";"1086870444";"Honda";"Civic 1.6i VTEC Eco Executive";"2018";"Türkiye";"Adana";"Sarıçam";"Sarıçam";"0";"61000";"1679356800";"835000";"0";NULL;"Benzin & LPG";"Yarı Otomatik";"Sedan";"125 hp";"1597 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2391";"1086937929";"Mercedes - Benz";"E Serisi E 180 AMG Premium";"2013";"Türkiye";"Çorum";"Merkez";"Yeniyol";"0";"136000";"1679356800";"1460000";"0";NULL;"Benzin";"Otomatik";"Sedan";"156 hp";"1595 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2392";"1086939850";"BMW";"3 Serisi 320i M Sport";"2022";"Türkiye";"Mersin";"Akdeniz";"Özgürlük";"0";"11000";"1679356800";"2425000";"0";NULL;"Benzin";"Otomatik";"Sedan";"170 hp";"1597 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2393";"1086939685";"Peugeot";"207 1.6 VTi Allure";"2011";"Türkiye";"Kayseri";"Melikgazi";"Kılıçaslan";"0";"121000";"1679356800";"400000";"419366";NULL;"Benzin & LPG";"Yarı Otomatik";"Hatchback 5 kapı";"120 hp";"1587 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0709";
"2394";"1086864454";"Honda";"Civic 1.5 VTEC Executive Plus";"2021";"Türkiye";"Bursa";"Yıldırım";"Yıldırım";"0";"30000";"1679356800";"1100000";"1053050";NULL;"Benzin";"Yarı Otomatik";"Sedan";"182 hp";"1498 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2395";"1086938490";"Mercedes - Benz";"E Serisi E 220 d AMG";"2016";"Türkiye";"Mardin";"Kızıltepe";"Kızıltepe";"0";"215000";"1679356800";"2247500";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"194 hp";"1950 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2396";"1086934380";"Opel";"Astra 1.6 Elegance Twinport";"2005";"Türkiye";"Denizli";"Merkezefendi";"Gümüşler";"0";"249000";"1679356800";"275000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"103 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0709101306081112";"02"
"2397";"1086892032";"Toyota";"Corolla 1.5 Vision";"2021";"Türkiye";"Ankara";"Çankaya";"Sıhhiye/Zafer";"0";"19100";"1679356800";"745000";"681327";NULL;"Benzin";"Yarı Otomatik";"Sedan";"123 hp";"1490 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2398";"1086936489";"Fiat";"Egea 1.4 Fire Urban";"2017";"Türkiye";"Manisa";"Kırkağaç";"Kırkağaç";"0";"50400";"1679356800";"497000";"446550";NULL;"Benzin";"Manuel";"Sedan";"95 hp";"1368 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2399";"1086935830";"Volkswagen";"Polo 1.0 TSI Highline";"2017";"Türkiye";"Muğla";"Marmaris";"Köyler";"0";"41500";"1679356800";"725000";"1030200";NULL;"Benzin";"Yarı Otomatik";"Hatchback 5 kapı";"95 hp";"999 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2400";"1086937588";"BMW";"3 Serisi 320i ED Sport Line";"2013";"Türkiye";"Burdur";"Bucak";"Merkez";"0";"184000";"1679356800";"835000";"805197";NULL;"Benzin";"Yarı Otomatik";"Sedan";"170 hp";"1598 cc";"Arkadan İtiş";"Hayır";"Sahibinden";"09100811";
"2401";"1086942397";"Ford";"Focus 1.5 TDCi Titanium";"2015";"Türkiye";"İstanbul";"Maltepe";"Küçükyalı";"0";"199500";"1679356800";"615000";"386246";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1499 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0708";
"2402";"1086653951";"Toyota";"Yaris 1.0 Terra";"2003";"Türkiye";"Balıkesir";"Karesi";"Merkez";"0";"151000";"1679356800";"245000";"0";NULL;"Benzin";"Otomatik";"Hatchback 5 kapı";"65 hp";"998 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2403";"1086794746";"Peugeot";"307 1.6 XS";"2003";"Türkiye";"Ankara";"Çankaya";"Gaziosmanpaşa(Gop)";"0";"74000";"1679356800";"278000";"0";NULL;"Benzin";"Manuel";"Hatchback 5 kapı";"109 hp";"1587 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2404";"1086770232";"Fiat";"Albea Sole 1.4 Fire Dynamic";"2010";"Türkiye";"Denizli";"Acıpayam";"Acıpayam";"0";"22400";"1679356800";"255000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"77 hp";"1368 cc";"Önden Çekiş";"Hayır";"Sahibinden";"09";
"2405";"1086921259";"Skoda";"Superb 1.6 TDI Prestige";"2016";"Türkiye";"Şanlıurfa";"Karaköprü";"Merkez";"0";"219000";"1679356800";"810000";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2406";"1082916939";"Opel";"Corsa 1.4 Enjoy";"2003";"Türkiye";"Bursa";"Yenişehir";"Yenişehir";"0";"210000";"1679356800";"229000";"222750";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"90 hp";"1389 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2407";"1086926919";"Opel";"Astra 1.6 Sport";"2011";"Türkiye";"İstanbul";"Ümraniye";"Dudullu OSB";"0";"153000";"1679356800";"400000";"391050";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"115 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2408";"1086938420";"Renault";"Megane 1.6 Dynamique";"2004";"Türkiye";"İstanbul";"Esenyurt";"Esenyurt";"0";"256000";"1679356800";"265000";"0";NULL;"Benzin & LPG";"Manuel";"Sedan";"115 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0612";"1304"
"2409";"1086947187";"BMW";"3 Serisi 320Ci";"2000";"Türkiye";"Ankara";"Sincan";"Fatih";"0";"355000";"1679356800";"430000";"0";NULL;"Benzin & LPG";"Manuel";"Coupe";"170 hp";"2171 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2410";"1068276537";"Volkswagen";"Polo 1.4 Highline";"2001";"Türkiye";"Mersin";"Mezitli";"Mezitli";"0";"240000";"1679356800";"210000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"100 hp";"1390 cc";"Önden Çekiş";"Hayır";"Sahibinden";"0307130612";"02090811"
"2411";"1086712732";"Mercedes - Benz";"C Serisi C 200 D AMG";"2021";"Türkiye";"İstanbul";"Başakşehir";"Başakşehir";"0";"14500";"1679356800";"2050000";"0";NULL;"Dizel";"Otomatik";"Sedan";"160 hp";"1598 cc";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2412";"1086941970";"Toyota";"Auris 1.6 Comfort Extra";"2012";"Türkiye";"Ankara";"Etimesgut";"Merkez";"0";"125000";"1679356800";"465000";"372251";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"132 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2413";"1086943612";"Volkswagen";"Passat 1.6 TDI BlueMotion Comfortline";"2017";"Türkiye";"İstanbul";"Küçükçekmece";"Yarımburgaz";"0";"154000";"1679356800";"867500";"0";NULL;"Dizel";"Yarı Otomatik";"Sedan";"120 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2414";"1079864728";"Volkswagen";"Sharan 1.9 TDI";"2001";"Türkiye";"Eskişehir";"Tepebaşı";"Şirintepe";"0";"317748";"1679356800";"263000";"0";NULL;"Dizel";"Manuel";"MPV";"115 hp";"1896 cc";"Önden Çekiş";"Hayır";"Sahibinden";"070604";"0102"
"2415";"1086951428";"Opel";"Astra 1.6 CD";"2001";"Türkiye";"Bursa";"Yıldırım";"Duaçınarı";"0";"184000";"1679356800";"345000";"0";NULL;"Benzin & LPG";"Manuel";"Hatchback 5 kapı";"100 hp";"1598 cc";"Önden Çekiş";"Hayır";"Sahibinden";"021304";
"2416";"1086941957";"Hyundai";"Elantra 1.6 GLS";"2004";"Türkiye";"Adana";"Yüreğir";"Keresteciler";"0";"249000";"1679356800";"200000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"107 hp";"1599 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2417";"1086948931";"Volkswagen";"Jetta 1.2 TSI BlueMotion Comfortline";"2016";"Türkiye";"Kayseri";"Melikgazi";"Kılıçaslan";"0";"63500";"1679356800";"763000";"0";NULL;"Benzin";"Yarı Otomatik";"Sedan";"105 hp";"1197 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2418";"1073055907";"Mercedes - Benz";"200 200 E";"1990";"Türkiye";"Kayseri";"Melikgazi";"Kılıçaslan";"0";"328000";"1679356800";"245000";"0";NULL;"Benzin & LPG";"Otomatik";"Sedan";"101 - 125 HP";"1801 - 2000 cm3";"Arkadan İtiş";"Hayır";"Sahibinden";;
"2419";"1072822903";"Honda";"Civic 1.6i VTEC Eco Executive";"2020";"Türkiye";"Samsun";"Tekkeköy";"Kutlukent";"0";"24000";"1679356800";"985000";"0";NULL;"Benzin & LPG";"Yarı Otomatik";"Sedan";"125 hp";"1597 cc";"Önden Çekiş";"Hayır";"Sahibinden";;
"2420";"1086947511";"Ford";"Fiesta 1.5 TDCi Trend";"2013";"Türkiye";"Kayseri";"Tomarza";"Tomarza";"0";"168000";"1679356800";"370000";"335768";NULL;"Dizel";"Manuel";"Hatchback 5 kapı";"75 hp";"1498 cc";"Önden Çekiş";"Hayır";"Sahibinden";"11";"0204"
